"CBO94";"CBO2002";"cbo";"CIUo88";"titulo"
"05230";"223410";NA;NA;NA
"06105";"223115";NA;NA;NA
"06110";"223110";NA;NA;NA
"06113";"223150";NA;NA;NA
"06115";"223104";NA;NA;NA
"06117";"223106";NA;NA;NA
"06119";"223117";NA;NA;NA
"06122";"223118";NA;NA;NA
"06125";"223125";NA;NA;NA
"06127";"223120";NA;NA;NA
"06128";"223126";NA;NA;NA
"06132";"223132";NA;NA;NA
"06135";"223134";NA;NA;NA
"06137";"223137";NA;NA;NA
"06138";"223139";NA;NA;NA
"06140";"223156";NA;NA;NA
"06142";"223142";NA;NA;NA
"06145";"223132";NA;NA;NA
"06147";"223144";NA;NA;NA
"06148";"223135";NA;NA;NA
"06150";"223146";NA;NA;NA
"06152";"223147";NA;NA;NA
"06155";"223149";NA;NA;NA
"06157";"223151";NA;NA;NA
"06160";"223152";NA;NA;NA
"06162";"223153";NA;NA;NA
"06165";"223124";NA;NA;NA
"06167";"223154";NA;NA;NA
"06170";"223157";NA;NA;NA
"06172";"223103";NA;NA;NA
"06175";"223105";NA;NA;NA
"06177";"223115";NA;NA;NA
"06180";"223112";NA;NA;NA
"06790";"223410";NA;NA;NA
"07690";"223620";NA;NA;NA
"07690";"516135";NA;NA;NA
"13365";"234305";"2343-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13370";"234310";"2343-10";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13375";"234310";"2343-10";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13380";"234310";"2343-10";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13390";"234310";"2343-10";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13405";"234110";"2341-10";"2359";"Otros profesionales de la enseñanza, no clasificados bajo otros epígrafes"
"13410";"234115";"2341-15";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13420";"234105";"2341-05";"2359";"Otros profesionales de la enseñanza, no clasificados bajo otros epígrafes"
"13430";"234105";"2341-05";"2359";"Otros profesionales de la enseñanza, no clasificados bajo otros epígrafes"
"13440";"234110";"2341-10";"2359";"Otros profesionales de la enseñanza, no clasificados bajo otros epígrafes"
"13450";"234105";"2341-05";"2359";"Otros profesionales de la enseñanza, no clasificados bajo otros epígrafes"
"13460";"234115";"2341-15";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13490";"234105";"2341-05";"2359";"Otros profesionales de la enseñanza, no clasificados bajo otros epígrafes"
"13490";"234115";"2341-15";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13510";"234805";"2348-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13520";"234805";"2348-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13530";"234805";"2348-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13540";"234805";"2348-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13550";"234805";"2348-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13560";"234810";"2348-10";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13570";"234815";"2348-15";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13590";"234805";"2348-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13615";"234730";"2347-30";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13620";"234730";"2347-30";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13625";"234730";"2347-30";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13630";"234730";"2347-30";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13635";"234730";"2347-30";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13640";"234730";"2347-30";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13645";"234705";"2347-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13650";"234735";"2347-35";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13655";"234745";"2347-45";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13660";"234720";"2347-20";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13665";"234770";"2347-70";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13670";"234740";"2347-40";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13680";"234760";"2347-60";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13690";"234315";"2343-15";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13720";"234405";"2344-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13730";"234405";"2344-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13740";"234405";"2344-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13750";"234435";"2344-35";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13760";"234435";"2344-35";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13765";"234420";"2344-20";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13770";"234435";"2344-35";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13780";"234415";"2344-15";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13785";"234425";"2344-25";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13790";"234405";"2344-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13790";"234425";"2344-25";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13790";"234430";"2344-30";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13820";"234624";"2346-24";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13830";"234616";"2346-16";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13840";"234648";"2346-48";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13850";"234672";"2346-72";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13890";"234604";"2346-04";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13890";"234620";"2346-20";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13890";"234660";"2346-60";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13890";"234672";"2346-72";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13890";"234676";"2346-76";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13915";"131305";"1313-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13920";"234310";"2343-10";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13930";"234320";"2343-20";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13935";"234215";"2342-15";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13940";"234215";"2342-15";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13950";"234305";"2343-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13960";"234125";"2341-25";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13965";"234676";"2346-76";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13970";"234910";"2349-10";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13980";"234410";"2344-10";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13990";"234505";"2345-05";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13990";"234520";"2345-20";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13990";"234715";"2347-15";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13990";"234725";"2347-25";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13990";"234745";"2347-45";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13990";"234770";"2347-70";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13990";"234810";"2348-10";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13990";"234910";"2349-10";"2310";"Profesores de universidades y otros establecimientos de la enseñanza superior"
"13990";"354815";"3548-15";"3414";"Agentes de viajes"
"14115";"232145";"2321-45";"2320";"Profesores de la enseñanza secundaria"
"14120";"232150";"2321-50";"2320";"Profesores de la enseñanza secundaria"
"14125";"232135";"2321-35";"2320";"Profesores de la enseñanza secundaria"
"14130";"232140";"2321-40";"2320";"Profesores de la enseñanza secundaria"
"14135";"232140";"2321-40";"2320";"Profesores de la enseñanza secundaria"
"14140";"232160";"2321-60";"2320";"Profesores de la enseñanza secundaria"
"14145";"232155";"2321-55";"2320";"Profesores de la enseñanza secundaria"
"14150";"232130";"2321-30";"2320";"Profesores de la enseñanza secundaria"
"14155";"232165";"2321-65";"2320";"Profesores de la enseñanza secundaria"
"14160";"232110";"2321-10";"2320";"Profesores de la enseñanza secundaria"
"14165";"232115";"2321-15";"2320";"Profesores de la enseñanza secundaria"
"14170";"233130";"2331-30";"2320";"Profesores de la enseñanza secundaria"
"14175";"233120";"2331-20";"2320";"Profesores de la enseñanza secundaria"
"14180";"233115";"2331-15";"2320";"Profesores de la enseñanza secundaria"
"14185";"233125";"2331-25";"2320";"Profesores de la enseñanza secundaria"
"14190";"231310";"2313-10";"2331";"Maestros de nivel superior de la enseñanza primaria"
"14190";"233110";"2331-10";"2320";"Profesores de la enseñanza secundaria"
"14220";"231210";"2312-10";"2332";"Maestros de nivel superior de la enseñanza preescolar"
"14230";"231335";"2313-35";"2331";"Maestros de nivel superior de la enseñanza primaria"
"14240";"231340";"2313-40";"2331";"Maestros de nivel superior de la enseñanza primaria"
"14250";"231305";"2313-05";"2331";"Maestros de nivel superior de la enseñanza primaria"
"14260";"231325";"2313-25";"2331";"Maestros de nivel superior de la enseñanza primaria"
"14290";"231205";"2312-05";"2359";"Otros profesionales de la enseñanza, no clasificados bajo otros epígrafes"
"14290";"231210";"2312-10";"2332";"Maestros de nivel superior de la enseñanza preescolar"
"14290";"231310";"2313-10";"2331";"Maestros de nivel superior de la enseñanza primaria"
"14290";"231320";"2313-20";"2331";"Maestros de nivel superior de la enseñanza primaria"
"14290";"231325";"2313-25";"2331";"Maestros de nivel superior de la enseñanza primaria"
"14290";"231330";"2313-30";"2331";"Maestros de nivel superior de la enseñanza primaria"
"14290";"231335";"2313-35";"2331";"Maestros de nivel superior de la enseñanza primaria"
"14320";"231105";"2311-05";"2332";"Maestros de nivel superior de la enseñanza preescolar"
"14390";"231105";"2311-05";"2332";"Maestros de nivel superior de la enseñanza preescolar"
"14390";"231110";"2311-10";"2332";"Maestros de nivel superior de la enseñanza preescolar"
"14420";"233135";"2331-35";"2320";"Profesores de la enseñanza secundaria"
"14430";"233110";"2331-10";"2320";"Profesores de la enseñanza secundaria"
"14440";"233210";"2332-10";"2320";"Profesores de la enseñanza secundaria"
"14450";"233215";"2332-15";"2320";"Profesores de la enseñanza secundaria"
"14460";"233205";"2332-05";"2320";"Profesores de la enseñanza secundaria"
"14490";"233110";"2331-10";"2320";"Profesores de la enseñanza secundaria"
"14490";"233130";"2331-30";"2320";"Profesores de la enseñanza secundaria"
"14490";"233135";"2331-35";"2320";"Profesores de la enseñanza secundaria"
"14490";"262830";"2628-30";"2454";"Coreógrafos y bailarines"
"14520";"239215";"2392-15";"2340";"Maestros e instructores de nivel superior de la enseñanza especial"
"14530";"239225";"2392-25";"2340";"Maestros e instructores de nivel superior de la enseñanza especial"
"14540";"239205";"2392-05";"2340";"Maestros e instructores de nivel superior de la enseñanza especial"
"14590";"239210";"2392-10";"2340";"Maestros e instructores de nivel superior de la enseñanza especial"
"14590";"239215";"2392-15";"2340";"Maestros e instructores de nivel superior de la enseñanza especial"
"14920";"121010";"1210-10";"1210";"Directores generales y gerentes generales de empresa"
"14930";"239430";"2394-30";"2351";"Especialistas en métodos pedagógicos y material didáctico"
"14940";"239410";"2394-10";"2351";"Especialistas en métodos pedagógicos y material didáctico"
"14945";"239415";"2394-15";"2351";"Especialistas en métodos pedagógicos y material didáctico"
"14950";"239405";"2394-05";"2351";"Especialistas en métodos pedagógicos y material didáctico"
"14960";"239420";"2394-20";"2351";"Especialistas en métodos pedagógicos y material didáctico"
"14990";"231205";"2312-05";"2359";"Otros profesionales de la enseñanza, no clasificados bajo otros epígrafes"
"14990";"231310";"2313-10";"2331";"Maestros de nivel superior de la enseñanza primaria"
"14990";"233110";"2331-10";"2320";"Profesores de la enseñanza secundaria"
"15120";"261515";"2615-15";"2451";"Autores, periodistas y otros escritores"
"15130";"261510";"2615-10";"2451";"Autores, periodistas y otros escritores"
"15190";"261510";"2615-10";"2451";"Autores, periodistas y otros escritores"
"15210";"261125";"2611-25";"2451";"Autores, periodistas y otros escritores"
"15220";"261115";"2611-15";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"15230";"261140";"2611-40";"2451";"Autores, periodistas y otros escritores"
"15240";"261135";"2611-35";"2451";"Autores, periodistas y otros escritores"
"15245";"261120";"2611-20";"2451";"Autores, periodistas y otros escritores"
"15250";"261505";"2615-05";"2451";"Autores, periodistas y otros escritores"
"15260";"261505";"2615-05";"2451";"Autores, periodistas y otros escritores"
"15270";"253110";"2531-10";"2419";"Especialistas en organización y administración de empresas y afines, no clasificados bajo otros epígrafes"
"15275";"253110";"2531-10";"2419";"Especialistas en organización y administración de empresas y afines, no clasificados bajo otros epígrafes"
"15280";"261530";"2615-30";"2451";"Autores, periodistas y otros escritores"
"15290";"253110";"2531-10";"2419";"Especialistas en organización y administración de empresas y afines, no clasificados bajo otros epígrafes"
"15290";"261105";"2611-05";"2451";"Autores, periodistas y otros escritores"
"15290";"261120";"2611-20";"2451";"Autores, periodistas y otros escritores"
"15290";"261125";"2611-25";"2451";"Autores, periodistas y otros escritores"
"15290";"261135";"2611-35";"2451";"Autores, periodistas y otros escritores"
"15290";"261140";"2611-40";"2451";"Autores, periodistas y otros escritores"
"15290";"261730";"2617-30";"2451";"Autores, periodistas y otros escritores"
"15310";"261715";"2617-15";"2451";"Autores, periodistas y otros escritores"
"15320";"261715";"2617-15";"2451";"Autores, periodistas y otros escritores"
"15330";"261710";"2617-10";"3472";"Locutores de radio y televisión y afines"
"15340";"261715";"2617-15";"2451";"Autores, periodistas y otros escritores"
"15390";"261710";"2617-10";"3472";"Locutores de radio y televisión y afines"
"15390";"261715";"2617-15";"2451";"Autores, periodistas y otros escritores"
"15390";"261730";"2617-30";"2451";"Autores, periodistas y otros escritores"
"15945";"261610";"2616-10";"2451";"Autores, periodistas y otros escritores"
"15947";"253115";"2531-15";"2419";"Especialistas en organización y administración de empresas y afines, no clasificados bajo otros epígrafes"
"15955";"253105";NA;NA;NA
"15970";"253105";NA;NA;NA
"15990";"261305";"2613-05";"2431";"Archiveros y conservadores de museos"
"16120";"262405";"2624-05";"2452";"Escultores, pintores y afines"
"16130";"262405";"2624-05";"2452";"Escultores, pintores y afines"
"16140";"262405";"2624-05";"2452";"Escultores, pintores y afines"
"16150";"262405";"2624-05";"2452";"Escultores, pintores y afines"
"16160";"262405";"2624-05";"2452";"Escultores, pintores y afines"
"16190";"214115";"2141-15";"2141";"Arquitectos, urbanistas e ingenieros de tránsito"
"16190";"262405";"2624-05";"2452";"Escultores, pintores y afines"
"16190";"752105";"7521-05";"7322";"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio"
"16310";"261805";"2618-05";"3131";"Fotógrafos y operadores de equipos de grabación de imagen y sonido"
"16320";"261815";"2618-15";"3131";"Fotógrafos y operadores de equipos de grabación de imagen y sonido"
"16330";"261810";"2618-10";"3131";"Fotógrafos y operadores de equipos de grabación de imagen y sonido"
"16340";"261820";"2618-20";"3131";"Fotógrafos y operadores de equipos de grabación de imagen y sonido"
"16350";"372105";"3721-05";"3131";"Fotógrafos y operadores de equipos de grabación de imagen y sonido"
"16360";"372115";"3721-15";"3131";"Fotógrafos y operadores de equipos de grabación de imagen y sonido"
"16370";"372115";"3721-15";"3131";"Fotógrafos y operadores de equipos de grabación de imagen y sonido"
"16390";"261805";"2618-05";"3131";"Fotógrafos y operadores de equipos de grabación de imagen y sonido"
"16390";"261815";"2618-15";"3131";"Fotógrafos y operadores de equipos de grabación de imagen y sonido"
"17120";"262605";"2626-05";"2453";"Compositores, músicos y cantantes"
"17130";"262610";"2626-10";"2453";"Compositores, músicos y cantantes"
"17135";"262615";"2626-15";"2453";"Compositores, músicos y cantantes"
"17140";"262610";"2626-10";"2453";"Compositores, músicos y cantantes"
"17145";"262705";"2627-05";"2453";"Compositores, músicos y cantantes"
"17150";"262615";"2626-15";"2453";"Compositores, músicos y cantantes"
"17190";"262615";"2626-15";"2453";"Compositores, músicos y cantantes"
"17220";"262815";"2628-15";"2454";"Coreógrafos y bailarines"
"17225";"262320";"2623-20";"3471";"Decoradores y diseñadores"
"17230";"262810";"2628-10";"2454";"Coreógrafos y bailarines"
"17290";"374210";"3742-10";"3131";"Fotógrafos y operadores de equipos de grabación de imagen y sonido"
"17320";"262505";"2625-05";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"17330";"262220";"2622-20";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"17345";"262205";"2622-05";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"17355";"262215";"2622-15";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"17390";"262505";"2625-05";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"17420";"262120";"2621-20";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"17430";"262110";"2621-10";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"17440";"262115";"2621-15";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"17450";"262105";"2621-05";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"17490";"262105";"2621-05";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"17490";"262110";"2621-10";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"17490";"262125";"2621-25";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"17520";"376245";"3762-45";"3474";"Payasos, prestidigitadores, acróbatas y afines"
"17530";"376235";"3762-35";"3474";"Payasos, prestidigitadores, acróbatas y afines"
"17540";"376205";"3762-05";"3474";"Payasos, prestidigitadores, acróbatas y afines"
"17550";"376255";"3762-55";"3474";"Payasos, prestidigitadores, acróbatas y afines"
"17590";"376215";"3762-15";"3474";"Payasos, prestidigitadores, acróbatas y afines"
"17590";"376220";"3762-20";"3474";"Payasos, prestidigitadores, acróbatas y afines"
"17590";"376225";"3762-25";"3474";"Payasos, prestidigitadores, acróbatas y afines"
"17590";"376230";"3762-30";"3474";"Payasos, prestidigitadores, acróbatas y afines"
"17590";"376325";"3763-25";"3472";"Locutores de radio y televisión y afines"
"17930";"376305";"3763-05";"3472";"Locutores de radio y televisión y afines"
"17990";"262105";"2621-05";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"17990";"262505";"2625-05";"2455";"Actores y directores de cine, radio, teatro, televisión y afines"
"18120";"224125";"2241-25";"3475";"Atletas, deportistas y afines"
"18125";"224120";"2241-20";"3475";"Atletas, deportistas y afines"
"18130";"224135";"2241-35";"3475";"Atletas, deportistas y afines"
"18135";"224125";"2241-25";"3475";"Atletas, deportistas y afines"
"18140";"224125";"2241-25";"3475";"Atletas, deportistas y afines"
"18145";"224115";"2241-15";"3475";"Atletas, deportistas y afines"
"18150";"224125";"2241-25";"3475";"Atletas, deportistas y afines"
"18155";"224125";"2241-25";"3475";"Atletas, deportistas y afines"
"18160";"224125";"2241-25";"3475";"Atletas, deportistas y afines"
"18190";"224125";"2241-25";"3475";"Atletas, deportistas y afines"
"18190";"224130";"2241-30";"3475";"Atletas, deportistas y afines"
"18220";"377110";"3771-10";"3475";"Atletas, deportistas y afines"
"18230";"377135";"3771-35";"3475";"Atletas, deportistas y afines"
